Import,k and  f general importer,011-277-0538,011-277-0538,,,,,,
Import,K.A.M plc,011-369-8002,011-369-8140,,,,,,
Import,KDH Engineering,011-667-5878,011-277-6212,,,,,,
Import,koji  electric shop ba importer,011-895-9977,011-443-1406,,,,,,
Import,Kelati human and synithetic hair supply,096-223-9308,096-223-9308,,,,,,
Import,kem trading,011-111-0205,011-111-0205,,,,,,
Import,CARE PHARMA INTERNATIONAL,011-467-2000,011-467-2000,,,,,,
Import,kerog plc,091-130-3388,091-130-3388,,,,,,
Import,kb plc,011-554-8225,091-113-8292,,,,,,
Import,kebron plc,011-278-1463,093-003-7323,,,,,,
Import,K.G Electric shop Enterprise part shop,094-775-0998,094-775-0998,,,,,,
Import,KGA IMPORTER,091-104-4434,091-104-4434,,,,,,
Import,keve international grading plc,091-120-4835,091-120-4835,,,,,,
Import,Classic Electrical Trading,011-554-3821,011-554-3820,,,,,,
Import,Kiremit Trading,011-156-7754,091-163-8511,,,,,,
Import,Kerayto Trading Plc,094-659-6986,094-659-6986,,,,,,
Import,CHRISTINA  GENRAL TRADING IMPORTERS AND DISTRIBUTERS,011-552-7447,011-552-7447,,,,,,
Import,christon sefir,092-100-0419,092-100-0419,,,,,,
Import,kiros mebratu general importer,011-157-3006,091-115-7300,,,,,,
Import,Kidu Yehun Tamene Used vehicles Importer,093-001-3600,091-116-0330,,,,,,
Import,kindayehu tamene alamir,091-116-0330,093-001-3600,,,,,,
Import,o/cloak general trading,092-001-9247,092-001-9247,,,,,,
Import,kolele business groupe,011-515-9580,091-151-5958,,,,,,
Import,kolfe genet market center sc,011-279-3967,011-279-3967,,,,,,
Import,Comtec PLC,011-618-7153,091-123-5814,,,,,,
Import,copmunet plc,011-662-4533,011-663-5537,,,,,,
Import,COSMIC LIGHT BUSINESS PLC,091-121-1256,091-121-1256,,,,,,
Import,COSMAR EAST AFRICA BUSINESS,011-645-0688,091-147-6898,,,,,,
Import,COSMOS MULTI BUSINESS,011-553-0502,011-553-0502,,,,,,
Import,Cosmos Trading,011-552-7080,091-120-5278,,,,,,
Import,chorus trading plc,011-629-2036,093-599-8787,,,,,,
Import,Continental Auto Glass Import & Retail,011-111-3616,011-111-3616,,,,,,
Import,cotram trading,091-194-0174,091-194-0174,,,,,,
Import,CONTRO BUSINESS TRADING,011-554-6144,011-554-6144,,,,,,
Import,Kokeb Auto Spare Part Import & Distributer,011-550-5680,011-550-5680,,,,,,
Import,w.h.t treding,091-162-6208,092-073-5959,,,,,,
Import,wlse team plc,011-156-4514,091-160-7340,,,,,,
Import,W/Michael Halefom General Importer and Transport,011-470-0986,091-121-3413,,,,,,
Import,Weldegiyorgis Kahsay,093-001-5058,093-001-5058,,,,,,
Import,Woldoba Global Plc,011-467-0822,091-167-2013,,,,,,
Import,wereta internashinal bussines plc,011-860-2700,011-860-2700,,,,,,
Import,Wereta International Business plc,011-663-0020,091-123-3521,,,,,,
Import,werku adeb  general distributor,091-120-4241,091-120-4241,,,,,,
Import,won internatinal,011-466-1654,091-356-9596,,,,,,
Import,wonberta general imporrt,011-663-1381,091-120-1011,,,,,,
Import,Wondwosen Amsalu,091-216-4244,091-216-4244,,,,,,
Import,Wondwosen Bihonegn,091-256-3694,091-256-3694,,,,,,
Import,wondu,091-160-3983,091-160-3983,,,,,,
Import,Wilo,093-924-5408,093-924-5408,,,,,,
Import,Walid commercial plc,011-550-9981,011-550-9981,,,,,,
Import,Walid Commercial Project plc,011-550-7856,011-550-7856,,,,,,
Import,Wala International Trading,011-554-0360,091-472-1797,,,,,,
Import,Waliya Trading Enterprise,011-155-3575,011-155-3575,,,,,,
Import,Wasihun Hailu Importer,091-214-3529,091-214-3529,,,,,,
Import,wase pharma plc,011-660-2568,011-660-2568,,,,,,
Import,Waryt Mulutila International plc,011-661-1744,011-661-1744,,,,,,
Import,waryt mulutela international plc,011-661-0875,011-661-0875,,,,,,
Import,Warit General Trading,011-126-4598,011-126-4599,,,,,,
Import,waran general trading,091-120-8567,091-120-8567,,,,,,
Import,warka international transist house plc,011-155-8121,011-155-8121,,,,,,
Import,WARKA STATIONERI AND COMPUTER ACCESSERIE IMPOORTER,091-121-4858,091-121-4858,,,,,,
Import,wable plc,091-189-5432,091-189-5432,,,,,,
Import,Watt International plc,011-442-3842,091-121-1888,,,,,,
Import,wow prime house service,093-001-2366,091-121-0710,,,,,,
Import,Wow Prime House Service plc,091-301-7415,091-301-7415,,,,,,
Import,YBM Multi Trading PLC,011-667-0473,091-120-7426,,,,,,
Import,YGB Importer PLC,091-151-8296,091-151-8296,,,,,,
Import,Y.I.A plc,091-122-0296,091-122-0296,,,,,,
Import,Y.W importer,091-170-5758,091-170-5758,,,,,,
Import,wise team plc,091-114-9095,091-250-0443,,,,,,/img/agriculture/wise team.jpg
Import,WISE GENERAL TRADING PLC,091-121-5948,092-990-2737,,,,,,
Import,wapani brother plc,011-155-1886,091-120-0715,,,,,,
Import,Wubeshet mekonnen general importer,011-157-3460,091-120-7297,,,,,,
Import,Wubeshet Yeshegaw Haile,091-137-2842,091-137-2842,,,,,,
Import,Walabu general tradng plc,091-180-1178,091-180-1178,,,,,,
Import,wolday w/hamariat,091-166-8602,091-120-5363,,,,,,
Import,workneh ayche girew g/mikel,011-111-0075,091-121-2658,,,,,,
Import,Won International Tarding,011-466-1655,011-466-1655,,,,,,
Import,wondwosen abebe importer,091-215-4445,091-215-4445,,,,,,
Import,The Twins plc,011-662-1934,093-000-3913,,,,,,
Import,zelalem abebe general importer,011-467-0412,091-120-0435,,,,,,
Import,Zelalem Tirunehe,091-125-8567,091-125-8567,,,,,,
Import,Zemenawi General Trading PLC,091-176-2764,091-176-2764,,,,,,
Import,zemzem sherif import,091-048-0780,091-048-0780,,,,,,
Import,Zerihun worku Generator & Water Pump sales & Accessories,091-148-2389,091-151-5546,,,,,,
Import,zenebe import,091-122-0596,091-122-0596,,,,,,
Import,ZENEBE TASE,091-123-4864,091-166-7926,,,,,,
Import,Znk Trading PLC,011-895-9860,091-393-2700,,,,,,
Import,Zeki Mohammed Importer,091-142-4768,091-142-4768,,,,,,
Import,Zekarias Tsegaw Import,091-102-5397,091-102-5397,,,,,,
Import,zewude leyew and his sons general importer,091-122-5121,091-122-5121,,,,,,
Import,zeza tech,011-867-9708,091-124-5414,,,,,,
Import,zeplash trading plc,091-150-0023,091-150-0023,,,,,,
Import,Zulu Trading PLC,091-121-7447,091-138-3897,,,,,,
Import,zahariya kedir  office and home furniture,091-060-2025,091-060-2025,,,,,,
Import,Zams importer,091-125-7874,091-125-7874,,,,,,
Import,zablon trading,091-120-5793,091-120-5793,,,,,,
Import,Zena Manufacturing Building Material Trade,091-122-3500,091-122-3500,,,,,,
Import,ze-el trading plc,011-155-7563,091-122-8175,,,,,,
Import,zewuse shewatatek,091-125-9330,091-125-9330,,,,,,
Import,Zedan Import,091-111-0246,091-111-0246,,,,,,
Import,Z Andeta PLC,011-372-4665,092-868-0725,,,,,,
Import,ZBA IMPORTER PLC,091-338-7230,091-338-7230,,,,,,
Import,ZADS PLC,091-120-5032,091-120-5032,,,,,,
Import,traditional cloth shop,011-123-0722,011-840-2916,,,,,,
Import,upper awash agro induustry enterprise,011-442-3000,011-442-3000,,,,,,
Import,Yemane & Tesfatsion G.T PLC,091-169-1721,091-169-1721,,,,,,
Import,food socurity imporetr,091-164-6486,091-164-6486,,,,,,
Import,Yusuf Jemal,091-120-4105,091-120-4105,,,,,,
Import,Yesuf Glass,011-831-8658,091-166-4386,,,,,,
Import,Merchandise Whole Sale & Import Trade Enterprise,022-111-2021,022-111-2021,,,,,,
Import,Yesh Adem Trading Plc,011-416-3804,091-151-4818,,,,,,
Import,office equipments,011-655-2502,091-124-7359,,,,,,
Import,Yebek Electrical Enterprise,011-557-7333,091-152-5761,,,,,,
Import,Yunise Faki & Mohammed,011-213-0174,091-122-1375,,,,,,
Import,Africa Fire And Emergency National Agency,011-515-8318,011-515-8318,,,,,,
Import,EIIDE,011-155-0700,011-155-0700,,,,,,
Import,survey system plc,011-618-5676,003-001-2631,,,,,,
Import,uni mag plc,011-443-1980,011-443-1979,,,,,,
Import,Uni trade plc,011-557-2844,091-121-1921,,,,,,
Import,UNITY AUTO MERCANTILE,091-121-3632,091-121-3632,,,,,,
Import,Universal Investors S.C,011-551-1622,091-124-4998,,,,,,
Import,UDS International Plc,011-618-8446,091-115-4740,,,,,,
Import,UFO general trade plc,091-151-6973,091-151-6973,,,,,,
Import,yamata ethiopia,011-156-8970,011-156-8955,,,,,,
Import,Ya-slin Industrial Trading Plc,011-829-9595,093-007-9086,,,,,,
Import,yasrat engineering plc,011-442-0024,091-112-7087,,,,,,
Import,yasat engineering plc,091-151-5181,091-152-7087,,,,,,
Import,Yanet General Importer,011-554-0670,011-554-0670,,,,,,
Import,Yafra plc,011-416-7125,091-122-3839,,,,,,
Import,Yeshak Bederu Shefa,011-275-7365,091-120-8846,,,,,,
Import,Yerhamek Business Group,011-156-6595,091-121-9935,,,,,,
Import,yetbarek berhu,091-386-8488,091-386-8488,,,,,,
Import,Yinaw Trading,091-268-8839,091-120-4783,,,,,,
Import,Yizad General Trading Plc,091-164-4666,091-164-4666,,,,,,
Import,yohanis demise,091-160-1425,091-160-1425,,,,,,
Import,YOSABET & ABENEZER PLC,091-151-9185,091-151-9185,,,,,,
Import,yosef wolde,091-165-8254,091-165-8254,,,,,,
Import,Yora Used Cars Importer And Machinery Rental,092-053-9332,092-053-9332,,,,,,
Import,Yobu Family Group plc,091-122-1133,091-122-1133,,,,,,
Import,yobtede trading plc,091-120-1874,091-120-1874,,,,,,
Import,yonas tadele,011-552-2632,011-552-2627,,,,,,
Import,Yonas Kahsay General Import,011-618-5555,093-000-0156,,,,,,
Import,Yokab Importer,091-264-5534,091-264-5534,,,,,,
Import,Yonkan Aluminum Import,091-110-1718,091-110-1718,,,,,,
Import,Yoab Trading,091-115-8015,091-115-8015,,,,,,
Import,yodit trading and investment,091-120-0205,091-120-0205,,,,,,
Import,saftey firest,011-550-5550,091-174-2000,,,,,,
Import,Dellina General Trading PLC,091-120-1349,091-151-5521,,,,,,
Import,Dellina General Trading,011-156-0786,091-120-1349,,,,,,
Import,Delta Production Commercial,011-416-7923,009-112-0548,,,,,,
Import,delgon trading,011-515-0122,011-515-0122,,,,,,
Import,demses biza importer,011-278-7200,091-121-2972,,,,,,
Import,demisis biza general import,091-137-7111,091-137-7111,,,,,,
Import,desu zeberga g/mikael,091-190-9974,091-190-9974,,,,,,
Import,desu fiker general trading plc,091-121-6289,091-121-6289,,,,,,
Import,DESALEGN BELETE LAKEW,011-277-0391,091-120-5091,,,,,,
Import,desalegn asfawu plc,092-917-7946,092-917-7946,,,,,,
Import,desaleng fitret importer,091-121-1168,091-121-1168,,,,,,
Import,desimal importer,091-260-8824,091-260-8824,,,,,,
Import,Desta G/Medhin,091-334-9321,091-334-9321,,,,,,
Import,desta prodaction and commmison,091-120-5488,091-120-5488,,,,,,
Import,dereje haylu yifru,011-466-4644,011-155-1511,,,,,,
Import,Dereje Mulugeta,011-280-4545,091-121-6244,,,,,,
Import,dereje zenebe zewde,093-314-1414,093-314-1414,,,,,,
Import,dereje girma seifu,093-007-8912,093-007-8112,,,,,,
Import,Dereje Bogale Building Material Import,093-003-5804,093-003-5804,,,,,,
Import,Dereje Teshome,091-183-8545,091-183-8545,,,,,,
Import,dereje ayele general importer,011-554-0644,091-123-2835,,,,,,
Import,debal disoma,091-112-1451,091-112-1451,,,,,,
Import,W.Y Miracle Trading,011-515-9568,091-140-5954,,,,,,
Import,Debresinhgo General Trading Plc,091-430-0754,091-430-0754,,,,,,
Import,Dengel Medical Equipment Materials Importer,091-161-7801,091-161-7801,,,,,,
Import,dung import,093-894-6561,009-389-4626,,,,,,
Import,DEJENE TIGSTU BADE,091-385-8975,091-385-8975,,,,,,
Import,dejast general business plc,011-466-4715,091-152-6764,,,,,,
Import,Dumsel Trading Plc,011-859-3161,091-176-3424,,,,,,
Import,duwe trading plc,091-209-6919,091-122-5774,,,,,,
Import,DCL Trading PLC,011-662-3388,011-662-3388,,,,,,
Import,DRB International plc,011-440-4792,091-121-6016,,,,,,
Import,DRHS,011-278-8796,091-122-1014,,,,,,
Import,d.m.s trading plc,011-466-3635,091-121-4997,,,,,,
Import,Diliyo Construction Machineries plc,092-180-8635,092-180-8635,,,,,,
Import,DILA INTERNATIONAL BUSINESS HA.YE.YE.MA,011-416-9847,011-416-9847,,,,,,
Import,delapocom importer,093-009-7946,093-009-7946,,,,,,
Import,DCC Imports,091-123-1989,092-929-0149,,,,,,
Import,DCI Trading,011-111-0957,092-443-8450,,,,,,
Import,DISCOVERIES AUTOMOTIVE TRADING HOUSE,011-551-4142,011-551-4142,,,,,,
Import,DT&family business plc,091-120-1272,091-120-1272,,,,,,
Import,Dmag,091-212-2687,091-212-2687,,,,,,
Import,D.S.M TECH TRADING PLC,091-060-0000,091-060-0000,,,,,,
Import,DEF Building Materials Trading Welding Consumbales & Equipment,011-850-5331,091-137-2111,,,,,,
Import,Decodas General Trading,091-122-2179,091-122-2179,,,,,,
Import,Diaglossia Import,011-810-2554,011-618-0285,,,,,,
Import,DGH Family General Trading,011-111-2083,091-151-9208,,,,,,
Import,D.G.K Import,011-655-7446,091-120-5380,,,,,,
Import,dalgon trading,091-165-6246,091-165-6246,,,,,,
Import,DAMITIT VET PHARMA TRADING,011-157-5191,091-140-4645,,,,,,
Import,Damas Enterprise Ethiopia plz,011-553-1579,091-343-6121,,,,,,
Import,Daru Trrading PLC,011-213-6715,011-550-4610,,,,,,
Import,Dashura Import,091-191-4891,091-191-4891,,,,,,
Import,dabi boutlque,091-120-4118,091-120-4118,,,,,,
Import,dabi orgional brand,011-553-6632,011-553-6632,,,,,,
Import,DAT International Trading,011-276-4071,091-122-3578,,,,,,
Import,DAN PLC,011-465-5725,011-465-5725,,,,,,
Import,dan roma general import & retailer enterprise,091-161-6470,091-161-6470,,,,,,
Import,Danmen General Trading,091-162-8251,091-162-8251,,,,,,
Import,Daniel Bekele General Import,093-954-2262,093-954-2262,,,,,,
Import,Danel Tesfahun Importer,091-393-1227,091-393-1227,,,,,,
Import,danel tadesse,091-292-5329,091-292-5329,,,,,,
Import,daniel alebachew,091-155-3140,091-155-3140,,,,,,
Import,daniel import,091-160-0409,091-160-0409,,,,,,
Import,Daniel Asrat And Neway Importer,091-121-1742,091-121-1742,,,,,,
Import,DANIEL GENERAL TRADING,091-151-6542,091-151-6542,,,,,,
Import,Danko General Importer,091-120-9782,091-120-9782,,,,,,
Import,DANDAGSIS IMPORTER PLC,091-161-2344,091-161-2344,,,,,,
Import,dawit brhanu,091-151-5689,091-151-5689,,,,,,
Import,DAWIT TEZERA GENERAL IMOPRTER,011-275-1177,011-275-1177,,,,,,
Import,Dawit Amdu,091-275-2175,091-118-3995,,,,,,
Import,Dawit Emri B.C,091-138-9416,091-138-9416,,,,,,
Import,DAWIT DESALGEN IMPORT & BUILDING MATERIAL,011-213-2383,091-347-1003,,,,,,
Import,dawit G/kidan,091-178-4889,091-178-4889,,,,,,
Import,Dayant Trading Plc,091-112-3192,091-112-3192,,,,,,
Import,direct solar energy trsding,091-120-8979,091-120-7830,,,,,,
Import,DIRECT SOLAR ENERGY TRADING PLC,011-552-9178,011-552-9178,,,,,,
Import,DAYOT GENERAL BUSINESS PLC,011-554-6422,011-554-6422,,,,,,
Import,dagim ademsu,091-151-6798,091-151-6798,,,,,,
Import,devas and skaretes,011-515-9351,011-515-9351,,,,,,
Import,delta production and comercial enterprise plc,011-416-7945,091-196-0582,,,,,,
Import,Dil Trading Plc,011-276-2930,011-276-2930,,,,,,
Import,Delibeza Trading Plc,091-161-3610,091-161-3610,,,,,,
Import,dirar trading & investment plc,011-372-4830,091-121-5316,,,,,,
Import,DRIVE TECH ETHIOPIA PLC,011-552-5034,091-120-4304,,,,,,
Import,daftu aduya s.c,011-553-3346,011-550-0925,,,,,,
Import,Dolfin Trading,011-553-7506,091-121-1491,,,,,,
Import,DOKIM PLC,011-276-6072,091-122-9268,,,,,,
Import,Docase Chemicals Plc,011-556-5269,011-551-8797,,,,,,
Import,DOK TOK IMPORTER,011-213-6293,011-213-6293,,,,,,
Import,Docnet Medical Trading PLC,011-550-3715,092-250-5420,,,,,,
Import,J W Junt Wireless General Trading,011-111-0760,011-111-0760,,,,,,
Import,gelit genral trading   teshome gobena,091-165-7990,091-165-7990,,,,,,
Import,jemal husen trading,011-275-5431,091-120-5017,,,,,,
Import,Jemal Shemsu,091-060-2394,091-060-2394,,,,,,
Import,Jemal Shewa Car Import,091-140-8109,091-140-8109,,,,,,
Import,jemal abod importer,011-551-8530,011-550-8530,,,,,,
Import,Jemal fithawel Kebedew,011-275-1397,091-120-2089,,,,,,
Import,Jemary trading plc,091-142-6964,091-142-6964,,,,,,
Import,jismy qusal enterprise,091-117-3102,091-117-3102,,,,,,
Import,Jeba Weja Trading Plc,011-275-9160,011-275-9160,,,,,,
Import,Genrese Importer,091-228-3870,091-228-3870,,,,,,
Import,Generation Integrated,011-663-1590,091-163-4195,,,,,,
Import,general marcantile  plc,011-156-7751,011-156-7751,,,,,,
Import,GENERAL CHEMICALS AND TRADING PLC,011-551-0287,011-551-0287,,,,,,
Import,GENERAL TOOLS TRADING,011-156-3390,011-156-3390,,,,,,
Import,GENERAL OVERSEAS TRADING PLC,011-156-6114,091-120-4746,,,,,,
Import,jenbasol trading plc,091-386-9224,091-142-5827,,,,,,
Import,Gureyge General Business plc,011-155-0581,091-123-9301,,,,,,
Import,Juki Smart Solution,011-618-9154,091-327-5190,,,,,,
Import,g.k.a enterprise,011-156-6029,091-120-4567,,,,,,
Import,GEG General Trading Plc,091-215-3335,091-215-3335,,,,,,
Import,GTF trading plc,011-213-9826,091-150-5648,,,,,,
Import,G.T.F TRADING PLC,011-554-7043,011-554-7043,,,,,,
Import,G.A.C.M..A.S,011-434-1520,091-120-2796,,,,,,
Import,g.y.b star commercial trading plc,011-550-6581,011-550-6578,,,,,,
Import,G-ROOT PLC,011-275-7971,011-275-7971,,,,,,
Import,jidabo,011-553-3653,011-553-3653,,,,,,
Import,G G Trading,091-152-2440,091-152-2440,,,,,,
Import,GG Trading Importer,011-663-3733,091-117-8519,,,,,,
Import,jiji analytical testing service,011-372-0701,091-166-2491,,,,,,
Import,Gifo International,091-212-3251,091-213-3251,,,,,,
Import,jami ahmed,091-124-0321,091-124-0321,,,,,,
Import,Jami Pharmaceutical Importer And Distributor Co,011-157-4501,011-157-4501,,,,,,
Import,Jambo import plc,011-259-3541,091-165-4077,,,,,,
Import,Jaresa International Business Plc,011-276-6460,091-120-5829,,,,,,
Import,JANZO PLC,011-661-3999,011-662-2606,,,,,,
Import,janoral technologies plc,091-188-4002,091-123-1204,,,,,,
Import,Jaf East Africa plc,011-618-4714,011-618-4714,,,,,,
Import,Jva Importer,011-885-5545,091-395-4665,,,,,,
Import,jaz trading plc,011-111-2023,091-124-9338,,,,,,
Import,J.A.J General Trade,091-120-1320,091-120-1320,,,,,,
Import,J.S Moses & SS Meshem,011-277-9656,011-277-9656,,,,,,
Import,J.J kothari &Co.(Ethio) Ltd,011-466-1155,011-466-1155,,,,,,
Import,JEMAZ SHIGUTE AUTO SPARE PART IMPORT,091-151-3732,091-151-3732,,,,,,
Import,general chemical and trading,011-466-9375,011-466-9375,,,,,,
Import,General Motors,011-122-3622,091-164-0397,,,,,,
Import,ji je laboglass plc,011-372-1701,011-372-0703,,,,,,
Import,Jehoichin Techno Plc,011-662-9044,011-662-9044,,,,,,
Import,Joliat Trading,011-646-0830,091-124-8469,,,,,,
Import,Jomes Trading PLC,091-152-9691,091-029-9901,,,,,,
Import,Josamibn,011-278-1360,092-011-3522,,,,,,
Import,Joury and Kabed plc,091-141-0932,091-141-0932,,,,,,
Import,Jonura Trading Plc,092-130-4652,092-130-4652,,,,,,
Import,Jonoz Plc,091-196-5362,091-196-5362,,,,,,
Import,G/tinsae importer,091-176-3261,091-176-3261,,,,,,
Import,Gebrelibanos Zegeta Emnetu General Import,091-124-4030,091-124-4030,,,,,,
Import,G/MESKEL G.MMICHEAL GENERAL IMPORTER,011-277-9746,091-112-8511,,,,,,
Import,G/SILASE GENERAL IMPORTER,011-554-1323,011-554-1323,,,,,,
Import,G/SELASSIE GEBRU,011-156-8552,011-156-8552,,,,,,
Import,G/EGZIABHER G/KIRSTOS W/SELASE,091-123-1442,091-123-1442,,,,,,
Import,G/Kiros W/gerima,091-152-8005,091-164-9630,,,,,,
Import,G/TSADIK GUGSA HAKIE,091-124-1365,091-124-1365,,,,,,
Import,G\medhin G\ananaya,091-122-3306,091-122-3306,,,,,,
Import,GELAN TRADE AND INDUSTRY,091-110-4280,091-110-4280,,,,,,
Import,Gebeyehu General Importer,011-626-3132,011-626-3132,,,,,,
Import,gebeyewu asefa general imoprter,011-550-4539,011-550-4539,,,,,,
Import,Gebyu Tesfaye Lidet Import,091-162-7799,091-162-7799,,,,,,
Import,gebrelibanos zegeta emru general importer,091-123-4824,091-123-4824,,,,,,
Import,gebremedihn kemal,091-123-3189,091-123-3189,,,,,,
Import,gebretinsae gebregziabher general importer,011-629-8149,011-629-8149,,,,,,
Import,G/tsadkan Amare New & used Car Importer,091-122-4305,091-122-4305,,,,,,
Import,GETEFAM PLC,011-663-5081,011-663-5081,,,,,,
Import,gkrim plc,011-550-5778,091-123-6195,,,,,,
Import,Gezahegn Ayalew Importer,091-110-9851,091-110-9851,,,,,,
Import,Geda Degfa General Business,091-121-4928,091-121-4928,,,,,,
Import,Guleta Rahmato Importer,091-125-3171,091-125-3171,,,,,,
Import,GULILAT MACHINERY SPARE PART AND IMPORT,091-122-7425,009-112-2733,,,,,,
Import,GUNJO TRADE AND INDUSTRY PLC,011-275-3579,091-184-1670,,,,,,
Import,GIMBEI MOTORS PLC,011-372-2838,091-151-8345,,,,,,
Import,Gitar Trading,091-120-3235,091-120-3235,,,,,,
Import,gasco trading,011-551-2943,011-551-3337,,,,,,
Import,gasco trading plc,011-553-1865,091-120-1172,,,,,,
Import,garrco  p.l.c,011-551-3249,091-120-2457,,,,,,
Import,gareyab trading plc,092-909-9320,092-909-9320,,,,,,
Import,Gashaw Assefa,091-120-0867,091-120-0867,,,,,,
Import,GAB MICANICAL & ELECTRICAL MACHINERY EQ SUPPLY,011-156-7150,091-121-7759,,,,,,
Import,gaky engineering and automotive plc,011-465-4000,091-165-8329,,,,,,
Import,Gaf General Marchndis PLC,011-155-0864,091-150-9447,,,,,,
Import,G dej a.m agonafr &sons plc,011-665-5116,091-145-3579,,,,,,
Import,gelatieli hanika and red,011-155-0570,091-121-0583,,,,,,
Import,gebisol international plc,011-553-0222,091-120-2490,,,,,,
Import,Getu Mengesha International Trading,091-122-8126,091-122-8126,,,,,,
Import,Getu Bekalu,011-279-2446,011-279-2446,,,,,,
Import,Getu Endashaw Importer,091-163-4521,091-151-7397,,,,,,
Import,GETEA BORDE,011-277-1776,091-114-2247,,,,,,
Import,GETACHEW SEYOUM GENERAL IMPORTER,011-554-4305,011-554-4305,,,,,,
Import,getahun usde car import,011-152-5661,091-120-4859,,,,,,
Import,Getachew eneayehu plc,011-156-3063,011-156-3063,,,,,,
Import,GETACHEW WOLDU GENERAL IMPORTER,011-661-6304,011-661-6304,,,,,,
Import,GETANEH PLC,011-277-2198,011-275-2156,,,,,,
Import,getaneh tessema importer,011-662-5983,011-662-5983,,,,,,
Import,Getaida PLC,011-551-6582,011-551-6582,,,,,,
Import,Getmes Trading plc,091-152-9525,091-152-9525,,,,,,
Import,Getmaz General business Plc,011-467-2917,011-467-2917,,,,,,
Import,getrak international trading,011-552-7706,091-151-3872,,,,,,
Import,getenet belachew importer,091-173-4954,091-318-6557,,,,,,
Import,global trading,011-850-1155,011-850-1155,,,,,,
Import,GLOBALDENT MEDICAL EQUIPMENT MATERIALS IMPORTER,011-349-7249,011-349-7249,,,,,,
Import,GIMIT UNIVERSAL TRADING,011-156-5385,011-111-1884,,,,,,
Import,Green Life Trading plc,011-618-3087,011-618-3088,,,,,,
Import,GREAN SEASON TRADING PLC,091-171-5651,091-171-5651,,,,,,
Import,Grasel trading PLC,011-557-7330,011-557-7330,,,,,,
Import,great land motors land engnering plc,011-655-4860,011-662-2143,,,,,,
Import,great  red trading,011-439-3102,011-439-3102,,,,,,
Import,Girmay tyre & battery shop,011-840-5062,091-152-7837,,,,,,
Import,GIZAW TEFERA IMPORT & GENERAL TRADING,011-629-0143,011-629-0143,,,,,,
Import,GIANT EAGLE  TRADING PLC,011-157-4254,011-157-4254,,,,,,
Import,giant eagle trading plc,011-155-8733,091-165-0712,,,,,,
Import,GIYON INDUSTRY AND COMMERCIAL PLC,011-820-2354,091-127-9336,,,,,,
Import,ghion bearing importer,091-120-9636,091-120-9636,,,,,,
Import,Goh Import And Export Plc,011-155-5093,011-155-5093,,,,,,
Import,GOAL TRADING HOUSE,011-155-9378,011-155-9378,,,,,,
Import,GOLDENA PLC,011-213-7716,011-213-7716,,,,,,
Import,GOLD WATER TRADING,011-372-5949,011-372-5949,,,,,,
Import,gonafer and sons plc,011-465-5116,011-465-5142,,,,,,
Import,Gonchim Goda,091-203-6233,091-122-9636,,,,,,
Import,Goggle trading PLC,011-156-1400,091-130-4297,Arada sub city worda 5 house No. 247,goggletrading@gmail.com,,,,/img/agriculture/goggle.jpg
Import,General Chemical  and Trading,011-552-2785,091-120-1107,,,,,,
Import,Tana Engineering PLC,011-551-3933,011-551-3933,,,,,,
Import,Turuwork Mesele Used Vehicle Importer,092-501-2295,092-501-2295,,,,,,
Import,Tiya General Trading plc,011-552-3971,091-120-8512,,,,,,
Import,tigabu plc,093-541-2648,093-541-2648,,,,,,
Import,Textile Importer,093-156-5438,093-156-5438,,,,,,
Import,CHANALEWQ ASHENAFI,011-278-1470,091-144-3515,,,,,,
Import,Paulos Mas Importer PLC,091-120-1192,091-120-1192,,,,,,
Import,tsede trading,011-662-5602,091-120-9249,,,,,,
Import,Tseda Trading PLC,011-662-6716,091-123-6125,,,,,,
Import,Tsega marble plc,091-264-8920,091-264-8920,,,,,,
Import,flega carddes,011-810-2342,011-810-2342,,,,,,
Import,feulaah fragrance and flavor,091-192-9922,091-192-9922,,,,,,
Import,fese trading plc,011-416-8392,091-121-4999,,,,,,
Import,FERIHA ALIYU MOHAMMED,091-113-2669,091-113-2669,,,,,,
Import,Ferid Mohammed Ibrahim,091-120-5195,091-120-5195,,,,,,
Import,FERID SHERIF MOHAMMED,091-120-2435,091-120-2435,,,,,,
Import,Ferid Beddri Abduraheman,091-121-5888,091-121-5888,,,,,,
Import,fekade Berta,091-240-4378,091-240-4378,,,,,,
Import,Fekadu Saliye Haile,091-211-5384,091-211-5384,,,,,,
Import,fekadu birhanu temesgen,091-152-3495,091-152-3495,,,,,,
Import,FETIH GENERAL IMPORTER,011-553-5612,011-553-5612,,,,,,
Import,fetiya mahammed Hussen,091-113-1663,091-113-1663,,,,,,
Import,fetli internasiona importer,011-629-8610,091-120-8569,,,,,,
Import,Fetiya Nuredin Redi,000-911-2042,091-120-4209,,,,,,
Import,Fetia Ismail General Business,091-123-6011,091-123-6011,,,,,,
Import,Feteya Keder suleyman,091-121-7181,091-121-7181,,,,,,
Import,Funsea Trade & Investment PLC,011-156-0196,011-156-0196,,,,,,
Import,feyese jemal importer,091-106-5949,091-106-5949,,,,,,
Import,Fiayse Import PLC,091-165-9370,091-165-9370,,,,,,
Import,feyisel,091-343-0642,091-343-0642,,,,,,
Import,FAISAL SHASH GIDAY GENERAL IMPORTER,011-552-9569,011-552-9569,,,,,,
Import,FETAN DEPARTMENT STORE,011-111-5188,011-111-4354,,,,,,
Import,FOUAD HUSSEN WASSEL,011-277-9877,091-121-3589,,,,,,
